Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA,Skill_Count,Club_Count
19.0,Female,ECE,7.3,2.0,99.85,Robotics,"Python, Web Development",0,Unknown,1.0,Research,19.41,Higher Studies,7.48,7.93,6.16,7.68,8.87,7.4,6.37,6.48,2,1
21.0,Female,EEE,7.02,0.0,84.85,Coding Club,"Machine Learning, C++, Web Development, Python",1,Hardware,0.0,Unknown,0.0,Unknown,6.4,6.24,6.93,8.2,5.68,7.01,7.73,7.93,4,1
19.0,Male,CSE,6.94,1.0,82.15,"Sports Club, Robotics","Python, Data Science, C++, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.7,6.67,8.17,7.37,6.89,7.45,5.43,5.87,4,2
19.0,Male,IT,7.58,1.0,64.9,"Literary Society, Coding Club, Entrepreneurship Cell","Data Science, SQL, Python, Machine Learning, C++",1,Research,1.0,Research,18.77,Job,7.87,9.43,7.48,6.72,6.84,7.71,6.74,7.87,5,3
21.0,Female,ECE,6.84,2.0,95.25,Cultural Club,"Web Development, SQL, Data Science, Python",1,Core Engineering,1.0,Higher Studies,8.58,Research,8.23,6.82,5.99,6.02,6.7,6.7,7.91,6.33,4,1
22.0,Male,ECE,6.82,0.0,77.71,"Cultural Club, Coding Club, Literary Society","Data Science, Machine Learning, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.33,7.53,6.04,6.02,7.99,8.04,5.91,5.72,3,3
18.0,Male,CIVIL,6.19,2.0,63.02,Literary Society,"Web Development, Machine Learning, Python",0,Unknown,1.0,Core Engineering,19.17,Startup,5.89,5.34,6.17,6.34,5.25,6.87,7.95,5.71,3,1
19.0,Female,CSE,6.79,1.0,95.93,"Coding Club, Cultural Club","Machine Learning, Web Development",1,Software,1.0,Higher Studies,17.1,Research,6.57,6.46,7.09,7.55,7.12,7.71,5.03,6.78,2,2
22.0,Male,CSE,7.63,0.0,63.36,"Coding Club, Robotics","Web Development, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.51,8.12,5.58,7.22,7.74,7.62,6.37,9.91,2,2
21.0,Male,MECH,7.21,2.0,87.63,Literary Society,"SQL, C++, Python, Machine Learning",1,Research,1.0,Consulting,12.08,Higher Studies,4.95,6.62,6.97,6.48,8.39,8.32,8.93,7.05,4,1
19.0,Female,ECE,7.15,1.0,60.77,"Literary Society, Robotics, Entrepreneurship Cell","SQL, Python",1,Research,0.0,Unknown,0.0,Unknown,8.43,6.39,7.33,6.55,7.75,5.88,7.74,7.11,2,3
23.0,Female,IT,7.32,2.0,97.22,"Literary Society, Cultural Club","Web Development, Java, SQL, Data Science",0,Unknown,1.0,Research,10.28,Research,7.8,7.83,8.38,7.04,5.97,6.83,7.59,7.08,4,2
21.0,Male,IT,7.03,1.0,72.15,"Cultural Club, Literary Society","SQL, Java",0,Unknown,1.0,Software,12.19,Higher Studies,7.44,8.94,6.4,7.38,8.3,5.2,7.27,5.32,2,2
18.0,Male,EEE,6.96,1.0,90.11,"Literary Society, Robotics","SQL, C++",0,Unknown,0.0,Unknown,0.0,Unknown,8.26,7.88,6.32,7.76,6.83,5.07,7.16,6.38,2,2
18.0,Female,ECE,7.51,1.0,94.11,"Sports Club, Cultural Club, Entrepreneurship Cell","Web Development, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.36,7.05,7.51,6.14,8.69,8.67,7.43,7.2,2,3
22.0,Male,CSE,7.05,1.0,67.75,"Robotics, Literary Society","Machine Learning, SQL, Java, Python",0,Unknown,1.0,Higher Studies,6.37,Job,4.72,8.47,6.14,5.91,7.36,6.63,8.78,8.36,4,2
19.0,Male,ECE,6.94,3.0,69.49,"Sports Club, Literary Society, Cultural Club","Machine Learning, Data Science, Java, Python",0,Unknown,0.0,Unknown,0.0,Unknown,6.54,6.97,7.27,6.4,8.07,6.79,6.21,7.23,4,3
22.0,Female,MECH,6.95,0.0,75.25,"Literary Society, Robotics, Sports Club","SQL, Data Science, Python, C++",1,Software,1.0,Hardware,10.0,Startup,7.72,7.45,6.84,6.08,7.09,5.44,7.14,7.87,4,3
22.0,Female,CSE,7.08,0.0,90.32,"Cultural Club, Sports Club, Robotics","Web Development, Data Science, Python",0,Unknown,0.0,Unknown,0.0,Unknown,6.03,8.01,7.34,6.77,6.18,6.28,9.05,7.0,3,3
18.0,Female,IT,6.88,1.0,89.14,Robotics,"Web Development, C++, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,7.25,6.1,6.43,7.85,7.75,6.32,6.84,6.46,3,1
19.0,Female,IT,7.01,2.0,97.65,"Sports Club, Cultural Club, Coding Club","Java, Machine Learning, Data Science",0,Unknown,1.0,Software,17.44,Startup,6.85,8.03,7.57,6.69,6.84,7.17,4.95,7.95,3,3
18.0,Female,CSE,7.1,0.0,95.78,"Robotics, Sports Club, Entrepreneurship Cell","SQL, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.51,6.8,6.09,7.97,6.76,7.1,7.55,7.04,2,3
22.0,Female,ECE,6.79,1.0,98.01,"Sports Club, Cultural Club, Entrepreneurship Cell","Python, C++, Web Development, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,6.61,4.79,8.39,5.65,6.0,6.67,8.42,7.77,4,3
19.0,Male,CSE,6.86,1.0,84.41,"Entrepreneurship Cell, Sports Club, Cultural Club","Python, Java, Machine Learning",0,Unknown,1.0,Hardware,5.3,Job,7.51,6.47,5.83,4.13,6.97,8.77,8.66,6.54,3,3
22.0,Male,CIVIL,7.45,1.0,95.82,"Cultural Club, Entrepreneurship Cell, Robotics","SQL, Java",0,Unknown,1.0,Consulting,5.76,Higher Studies,7.81,8.13,6.97,5.58,6.88,8.46,8.54,7.21,2,3
22.0,Male,CIVIL,6.71,3.0,86.48,"Literary Society, Entrepreneurship Cell","SQL, Web Development, Java",0,Unknown,1.0,Hardware,10.9,Job,6.4,8.17,5.33,5.51,7.14,7.03,6.28,7.81,3,2
18.0,Female,CIVIL,7.08,0.0,96.55,"Sports Club, Coding Club","Java, C++, Python",1,Research,1.0,Consulting,19.2,Startup,5.91,6.17,9.95,8.24,5.65,5.68,7.48,7.55,3,2
18.0,Female,CSE,7.03,0.0,99.06,"Literary Society, Robotics","Machine Learning, SQL, Web Development, Data Science",1,Higher Studies,1.0,Consulting,7.78,Research,6.58,6.87,6.8,7.17,7.47,7.26,7.28,6.82,4,2
23.0,Male,ECE,7.2,1.0,68.27,"Robotics, Entrepreneurship Cell","Machine Learning, C++, Web Development",1,Higher Studies,0.0,Unknown,0.0,Unknown,7.48,7.27,7.38,8.34,7.27,6.35,7.88,5.63,3,2
18.0,Female,EEE,6.73,0.0,64.75,"Coding Club, Entrepreneurship Cell","C++, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,5.79,6.82,6.73,7.22,6.8,6.93,7.64,5.89,2,2
18.0,Female,CIVIL,6.99,1.0,71.87,Literary Society,"Web Development, Python, SQL, C++",0,Unknown,1.0,Consulting,14.03,Startup,6.74,6.49,7.3,6.21,7.9,6.86,6.64,7.75,4,1
18.0,Female,EEE,6.96,1.0,90.11,"Literary Society, Robotics","SQL, C++",0,Unknown,0.0,Unknown,0.0,Unknown,8.26,7.88,6.32,7.76,6.83,5.07,7.16,6.38,2,2
23.0,Female,CIVIL,7.19,2.0,66.73,"Entrepreneurship Cell, Coding Club","Data Science, C++, Java, Python",0,Unknown,0.0,Unknown,0.0,Unknown,8.03,7.87,5.86,7.82,6.94,7.07,7.07,6.85,4,2
18.0,Female,ECE,7.06,0.0,78.54,"Coding Club, Cultural Club","Python, Web Development",0,Unknown,1.0,Consulting,18.09,Job,8.03,7.68,6.61,7.32,8.26,6.8,6.69,5.11,2,2
18.0,Male,CSE,6.76,0.0,89.37,"Coding Club, Cultural Club","C++, Data Science, SQL",0,Unknown,1.0,Higher Studies,6.55,Job,6.92,5.8,8.45,8.81,5.32,5.98,6.72,6.04,3,2
19.0,Female,CIVIL,6.77,1.0,61.59,"Literary Society, Sports Club","Web Development, Machine Learning, Java",1,Software,0.0,Unknown,0.0,Unknown,7.03,5.03,7.65,7.81,6.01,7.42,6.14,7.1,3,2
19.0,Female,CSE,7.72,0.0,70.44,"Cultural Club, Entrepreneurship Cell","Data Science, Python, SQL, Web Development, Java",0,Unknown,1.0,Software,17.89,Startup,6.33,7.89,7.87,7.34,8.94,8.29,8.07,7.07,5,2
20.0,Male,CSE,6.96,0.0,87.87,"Robotics, Literary Society, Cultural Club","C++, Python, Java",0,Unknown,0.0,Unknown,0.0,Unknown,6.85,7.59,7.28,6.38,6.79,6.51,6.41,7.85,3,3
19.0,Male,IT,7.58,1.0,64.9,"Literary Society, Coding Club, Entrepreneurship Cell","Data Science, SQL, Python, Machine Learning, C++",1,Research,1.0,Research,18.77,Job,7.87,9.43,7.48,6.72,6.84,7.71,6.74,7.87,5,3
18.0,Female,MECH,6.95,2.0,77.59,"Literary Society, Coding Club","Web Development, Machine Learning, Java, SQL, Python",1,Higher Studies,1.0,Core Engineering,10.59,Higher Studies,8.05,6.85,6.6,6.97,6.86,5.45,8.08,6.77,5,2
21.0,Female,IT,6.77,0.0,74.06,"Coding Club, Literary Society, Sports Club","SQL, C++, Machine Learning",1,Higher Studies,0.0,Unknown,0.0,Unknown,6.19,7.27,6.23,7.24,7.26,6.53,6.94,6.47,3,3
22.0,Female,EEE,6.98,0.0,74.63,"Sports Club, Literary Society","C++, Data Science, Web Development, SQL",0,Unknown,1.0,Higher Studies,6.83,Research,6.26,6.2,8.67,6.89,6.3,6.96,7.54,7.05,4,2
21.0,Female,MECH,7.48,4.0,72.12,Robotics,"Python, SQL, Machine Learning, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,9.15,7.89,7.97,7.47,6.63,6.72,6.82,7.19,4,1
20.0,Male,IT,6.09,0.0,62.09,"Coding Club, Entrepreneurship Cell","Data Science, Web Development, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.57,6.14,5.58,5.33,6.78,5.98,4.67,6.64,3,2
23.0,Male,ECE,7.57,1.0,70.79,"Cultural Club, Sports Club","Python, Java, C++, Data Science",1,Research,0.0,Unknown,0.0,Unknown,7.09,7.75,6.39,8.08,6.86,9.59,5.39,9.43,4,2
19.0,Male,MECH,7.29,1.0,66.87,Entrepreneurship Cell,"C++, Machine Learning, Python, Web Development",1,Consulting,1.0,Hardware,9.09,Research,8.24,6.74,8.28,6.9,6.14,7.68,6.7,7.62,4,1
18.0,Male,CSE,7.35,0.0,79.32,"Literary Society, Cultural Club, Entrepreneurship Cell","Web Development, SQL",1,Research,1.0,Higher Studies,18.08,Startup,8.6,7.56,8.77,5.78,8.07,8.01,5.32,6.7,2,3
23.0,Female,CIVIL,6.96,1.0,79.86,"Cultural Club, Entrepreneurship Cell","Machine Learning, Java",0,Unknown,0.0,Unknown,0.0,Unknown,7.24,8.34,7.01,7.67,6.7,7.82,5.76,5.16,2,2
21.0,Male,IT,7.33,2.0,67.73,Entrepreneurship Cell,"Machine Learning, Data Science, C++",1,Consulting,0.0,Unknown,0.0,Unknown,5.43,7.32,7.46,6.93,7.78,8.92,7.14,7.69,3,1
18.0,Male,CSE,7.1,0.0,95.78,"Robotics, Sports Club, Entrepreneurship Cell","SQL, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.51,6.8,6.09,7.97,6.76,7.1,7.55,7.04,2,3
21.0,Female,ECE,6.17,0.0,97.57,"Literary Society, Sports Club, Coding Club","Python, SQL, Web Development, Java, Machine Learning",0,Unknown,1.0,Software,6.17,Research,7.64,6.29,6.56,5.52,4.71,5.89,5.43,7.34,5,3
18.0,Female,EEE,7.11,0.0,65.48,"Entrepreneurship Cell, Sports Club, Literary Society","Python, C++, SQL",1,Consulting,1.0,Software,17.43,Job,6.49,7.14,7.87,5.56,9.0,8.18,5.29,7.37,3,3
19.0,Male,EEE,7.18,1.0,98.45,"Literary Society, Cultural Club","Web Development, SQL",1,Core Engineering,1.0,Research,17.36,Startup,6.54,7.07,6.82,8.2,7.7,6.83,6.09,8.19,2,2
21.0,Female,EEE,7.64,0.0,99.81,"Coding Club, Entrepreneurship Cell, Literary Society","Machine Learning, Java, C++, SQL, Web Development",0,Unknown,1.0,Software,9.81,Job,6.85,7.62,7.77,8.5,7.93,5.7,8.03,8.73,5,3
19.0,Female,EEE,7.09,2.0,99.17,Cultural Club,"Java, Machine Learning, SQL, Data Science, Python",1,Software,1.0,Software,19.32,Higher Studies,6.83,7.42,6.37,7.23,7.78,6.27,7.78,7.05,5,1
20.0,Male,CSE,6.98,1.0,77.16,"Cultural Club, Coding Club, Robotics","Web Development, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,8.6,7.83,6.99,6.11,7.9,6.05,5.65,6.69,2,3
18.0,Male,CIVIL,7.04,0.0,76.21,Cultural Club,"C++, Web Development, SQL",0,Unknown,1.0,Software,7.58,Research,7.53,8.62,7.02,5.54,6.31,5.22,8.29,7.76,3,1
18.0,Female,EEE,7.05,1.0,88.53,"Entrepreneurship Cell, Cultural Club","C++, Data Science, Java",0,Unknown,1.0,Research,15.93,Higher Studies,5.49,8.1,6.82,6.59,8.18,6.1,7.83,7.3,3,2
19.0,Male,IT,7.25,1.0,72.04,Entrepreneurship Cell,"Machine Learning, Java, Data Science",1,Consulting,0.0,Unknown,0.0,Unknown,5.66,7.69,6.39,8.72,8.99,6.23,6.45,7.86,3,1
19.0,Male,MECH,6.68,1.0,73.34,Cultural Club,"Data Science, Machine Learning, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,7.15,6.75,4.97,8.42,6.89,8.83,5.24,5.23,3,1
22.0,Male,MECH,7.21,0.0,96.97,"Literary Society, Entrepreneurship Cell, Cultural Club","Machine Learning, C++, Python, Java, SQL",1,Software,0.0,Unknown,0.0,Unknown,8.09,6.43,7.04,7.96,6.52,6.95,6.98,7.68,5,3
23.0,Female,EEE,7.13,0.0,80.0,Robotics,"Data Science, SQL, Machine Learning, Python",0,Unknown,1.0,Core Engineering,10.0,Higher Studies,7.11,7.45,4.91,8.41,8.34,4.67,8.09,8.06,4,1
19.0,Male,IT,6.61,1.0,87.91,"Sports Club, Entrepreneurship Cell, Literary Society","Java, Web Development, Python",1,Core Engineering,1.0,Hardware,6.06,Research,7.13,6.52,5.85,6.4,5.18,7.91,4.83,9.03,3,3
20.0,Male,IT,7.28,1.0,60.26,"Robotics, Cultural Club","Web Development, Data Science, Python, Machine Learning, Java",0,Unknown,1.0,Consulting,11.15,Research,7.21,7.97,6.89,5.93,7.9,5.99,8.81,7.56,5,2
18.0,Male,CSE,6.8,1.0,87.1,"Cultural Club, Coding Club, Sports Club","SQL, Python, Java",0,Unknown,1.0,Higher Studies,9.34,Job,7.5,5.6,7.37,4.9,7.63,7.89,6.41,7.12,3,3
21.0,Female,CSE,6.48,1.0,70.83,"Cultural Club, Literary Society","C++, Web Development, Java, Machine Learning, Data Science",0,Unknown,1.0,Hardware,17.52,Startup,6.7,6.2,6.57,5.89,5.31,6.3,7.63,7.23,5,2
18.0,Male,IT,6.88,0.0,68.51,"Literary Society, Entrepreneurship Cell, Cultural Club","Data Science, Java",0,Unknown,1.0,Consulting,11.76,Higher Studies,6.56,7.08,6.81,7.31,5.81,7.28,6.28,7.91,2,3
21.0,Male,CIVIL,7.41,0.0,84.97,Coding Club,"Java, Machine Learning, SQL, Data Science",0,Unknown,1.0,Higher Studies,17.1,Higher Studies,8.67,8.76,6.86,6.65,5.49,7.0,8.95,6.87,4,1
19.0,Male,MECH,7.74,2.0,82.6,"Entrepreneurship Cell, Coding Club, Cultural Club","Data Science, Machine Learning, Web Development, Python, SQL",1,Research,0.0,Unknown,0.0,Unknown,5.76,8.25,7.73,7.54,7.72,9.39,9.19,6.31,5,3
19.0,Male,ECE,7.01,1.0,94.04,Coding Club,"Java, Data Science, SQL, Web Development, C++",0,Unknown,0.0,Unknown,0.0,Unknown,5.33,9.09,7.02,5.04,8.2,6.25,8.04,7.12,5,1
22.0,Male,MECH,6.86,0.0,72.22,Literary Society,"SQL, Python, C++",1,Core Engineering,1.0,Research,5.68,Higher Studies,7.62,5.32,7.66,6.86,8.51,5.87,6.44,6.63,3,1
20.0,Male,EEE,7.37,1.0,68.19,"Robotics, Coding Club, Cultural Club","Web Development, Machine Learning",1,Core Engineering,1.0,Core Engineering,9.31,Research,5.16,7.29,8.25,8.38,8.86,5.23,8.63,7.18,2,3
20.0,Male,CIVIL,7.1,1.0,72.56,Sports Club,"Web Development, Java, C++",1,Research,0.0,Unknown,0.0,Unknown,5.25,8.01,7.75,7.23,7.04,5.22,7.77,8.49,3,1
20.0,Male,ECE,6.93,1.0,85.35,"Sports Club, Entrepreneurship Cell, Coding Club","Python, SQL",1,Core Engineering,1.0,Core Engineering,7.87,Job,6.5,7.13,7.17,7.2,5.77,8.26,7.13,6.28,2,3
21.0,Male,MECH,7.07,1.0,77.21,Sports Club,"Python, Web Development, Machine Learning, Java, C++",1,Research,1.0,Core Engineering,12.97,Research,8.04,6.19,8.75,5.03,6.45,7.62,8.18,6.32,5,1
22.0,Female,CSE,7.22,0.0,60.26,"Literary Society, Robotics","Web Development, Python",1,Hardware,0.0,Unknown,0.0,Unknown,7.69,8.47,5.89,6.96,6.47,5.43,7.35,9.51,2,2
22.0,Male,CIVIL,7.45,1.0,95.82,"Cultural Club, Entrepreneurship Cell, Robotics","SQL, Java",0,Unknown,1.0,Consulting,5.76,Higher Studies,7.81,8.13,6.97,5.58,6.88,8.46,8.54,7.21,2,3
18.0,Male,MECH,6.94,3.0,93.73,Sports Club,"Data Science, Machine Learning",1,Consulting,0.0,Unknown,0.0,Unknown,7.56,5.46,5.93,6.21,7.54,6.7,8.36,7.8,2,1
23.0,Female,ECE,7.1,0.0,70.97,"Robotics, Literary Society, Cultural Club","Web Development, SQL, C++, Java",1,Research,1.0,Core Engineering,8.44,Startup,7.11,7.18,6.9,6.2,7.44,7.11,7.29,7.59,4,3
22.0,Female,ECE,6.95,2.0,99.12,"Coding Club, Cultural Club","SQL, Web Development, Machine Learning, C++",1,Core Engineering,0.0,Unknown,0.0,Unknown,7.94,7.78,7.03,6.1,6.35,6.45,6.68,7.27,4,2
21.0,Female,CSE,7.23,2.0,88.92,"Coding Club, Sports Club","Java, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,6.7,6.68,7.28,6.54,8.3,7.09,8.02,7.21,2,2
18.0,Male,EEE,7.07,1.0,85.5,Robotics,"Java, Data Science, Machine Learning, C++",1,Research,1.0,Research,15.18,Higher Studies,5.43,6.73,7.46,7.55,7.55,7.8,6.55,7.5,4,1
23.0,Female,IT,6.64,0.0,83.93,Entrepreneurship Cell,"C++, SQL",1,Research,0.0,Unknown,0.0,Unknown,6.84,5.81,6.63,7.02,6.35,7.94,6.84,5.66,2,1
19.0,Female,IT,6.63,1.0,90.23,"Literary Society, Entrepreneurship Cell, Robotics","Web Development, Data Science, C++, Python",1,Core Engineering,1.0,Core Engineering,10.67,Startup,7.15,6.7,7.93,7.06,7.7,5.23,4.0,7.28,4,3
23.0,Male,ECE,6.6,0.0,75.64,"Entrepreneurship Cell, Robotics","SQL, Machine Learning, Java, Data Science, Web Development",1,Core Engineering,1.0,Research,6.98,Higher Studies,6.72,7.42,6.22,6.71,7.11,5.47,5.58,7.6,5,2
19.0,Female,MECH,6.69,1.0,96.39,"Cultural Club, Sports Club, Robotics","Java, Python, C++, Web Development, SQL",0,Unknown,1.0,Research,17.8,Job,7.3,6.54,6.91,6.31,6.94,5.64,5.58,8.3,5,3
21.0,Male,MECH,7.05,3.0,60.09,"Coding Club, Sports Club, Cultural Club","C++, Data Science, Machine Learning, Web Development",0,Unknown,1.0,Core Engineering,19.73,Job,6.33,6.36,6.18,7.84,7.17,7.92,8.03,6.54,4,3
23.0,Male,ECE,6.33,0.0,68.03,"Entrepreneurship Cell, Sports Club, Cultural Club","Web Development, Python, Java",0,Unknown,1.0,Consulting,16.16,Research,5.74,6.6,5.95,6.54,6.84,6.59,5.57,6.81,3,3
23.0,Male,CIVIL,6.64,0.0,82.66,Sports Club,"Machine Learning, C++, Python, Data Science",1,Higher Studies,1.0,Higher Studies,11.09,Startup,6.65,7.2,5.57,7.58,5.48,6.2,8.34,6.12,4,1
19.0,Male,IT,7.69,2.0,92.45,"Cultural Club, Robotics, Entrepreneurship Cell","Java, Web Development, C++, SQL, Data Science",1,Software,0.0,Unknown,0.0,Unknown,7.0,7.76,8.93,7.41,7.57,7.15,8.17,7.53,5,3
22.0,Male,IT,7.39,1.0,91.45,"Entrepreneurship Cell, Cultural Club","Machine Learning, Data Science",0,Unknown,0.0,Unknown,0.0,Unknown,6.55,9.01,8.77,5.97,6.29,7.07,8.4,7.06,2,2
18.0,Male,MECH,7.12,1.0,65.82,"Robotics, Sports Club","Web Development, C++, Data Science",1,Consulting,1.0,Software,9.9,Job,6.9,8.23,7.11,6.63,6.37,7.27,6.15,8.28,3,2
20.0,Female,MECH,7.41,1.0,73.42,Literary Society,"Web Development, Python, C++, Data Science, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.72,7.54,6.87,8.22,7.15,8.6,6.33,5.85,5,1
22.0,Female,IT,7.11,2.0,75.59,"Literary Society, Robotics, Coding Club","Java, Machine Learning, Web Development, SQL, Python",1,Software,1.0,Hardware,15.41,Job,7.85,6.42,8.04,7.09,6.56,7.07,6.71,7.11,5,3
23.0,Male,IT,6.64,0.0,83.93,Entrepreneurship Cell,"C++, SQL",1,Research,0.0,Unknown,0.0,Unknown,6.84,5.81,6.63,7.02,6.35,7.94,6.84,5.66,2,1
19.0,Female,EEE,7.06,2.0,65.6,"Coding Club, Cultural Club","SQL, Java, Data Science, Machine Learning, Web Development",0,Unknown,1.0,Core Engineering,8.92,Job,7.62,5.89,6.81,7.8,7.59,5.84,7.37,7.56,5,2
21.0,Female,MECH,7.0,2.0,93.33,"Literary Society, Sports Club","C++, Web Development, Data Science, Machine Learning",1,Consulting,0.0,Unknown,0.0,Unknown,6.68,7.21,8.01,6.55,6.12,5.56,7.48,8.38,4,2
22.0,Male,CIVIL,6.16,2.0,60.33,Robotics,"Data Science, Python, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,5.12,7.62,6.36,5.81,6.38,6.82,6.4,4.79,3,1
23.0,Male,CIVIL,7.08,2.0,60.04,Literary Society,"Data Science, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.44,6.27,7.23,5.14,7.6,7.3,7.64,8.06,2,1
23.0,Female,MECH,6.74,0.0,94.48,"Literary Society, Robotics, Cultural Club","C++, Data Science",1,Higher Studies,1.0,Software,10.21,Startup,6.77,6.82,6.52,7.69,6.37,6.64,5.74,7.38,2,3
23.0,Female,ECE,7.16,1.0,63.23,"Entrepreneurship Cell, Coding Club, Literary Society","SQL, Web Development, C++, Java",0,Unknown,1.0,Higher Studies,14.43,Higher Studies,6.73,8.06,7.31,6.11,7.25,7.81,6.92,7.07,4,3
21.0,Male,CSE,6.89,1.0,65.21,"Robotics, Entrepreneurship Cell","C++, Data Science, Java, Web Development, Machine Learning",0,Unknown,0.0,Unknown,0.0,Unknown,6.84,8.62,7.56,5.68,6.91,6.75,5.83,6.9,5,2
22.0,Male,ECE,6.4,2.0,64.46,Coding Club,"Data Science, Web Development, Python, SQL",1,Software,0.0,Unknown,0.0,Unknown,6.79,5.92,5.19,5.36,6.87,9.11,4.28,7.7,4,1
20.0,Female,EEE,6.77,5.0,93.69,Coding Club,"Java, SQL, Machine Learning",0,Unknown,1.0,Higher Studies,16.99,Research,8.69,6.31,7.77,7.71,4.36,6.17,5.71,7.45,3,1
23.0,Male,IT,7.11,0.0,98.47,Literary Society,"SQL, Machine Learning",0,Unknown,1.0,Consulting,11.69,Research,7.88,6.27,8.98,7.64,6.79,4.98,5.62,8.7,2,1
23.0,Female,EEE,7.26,1.0,76.78,"Cultural Club, Sports Club","Python, C++, Java, SQL, Data Science",1,Hardware,1.0,Software,11.25,Startup,5.62,8.7,8.08,5.84,7.47,7.84,7.16,7.33,5,2
20.0,Female,IT,7.06,1.0,79.27,"Coding Club, Robotics, Entrepreneurship Cell","Python, SQL, Data Science, C++",1,Consulting,1.0,Research,8.4,Higher Studies,7.0,7.05,6.68,7.55,8.05,7.58,6.79,5.78,4,3
21.0,Female,CIVIL,6.93,1.0,76.28,"Robotics, Entrepreneurship Cell","Machine Learning, Python, Web Development, Data Science, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,7.58,8.2,6.19,7.39,7.73,6.33,6.79,5.25,5,2
22.0,Female,CSE,7.63,0.0,63.36,"Coding Club, Robotics","Web Development, Java",0,Unknown,0.0,Unknown,0.0,Unknown,8.51,8.12,5.58,7.22,7.74,7.62,6.37,9.91,2,2
22.0,Male,CIVIL,6.83,1.0,84.05,Coding Club,"C++, Data Science, Web Development, Machine Learning",0,Unknown,1.0,Hardware,12.56,Higher Studies,8.73,7.67,6.75,6.76,4.78,6.15,6.65,7.18,4,1
23.0,Female,IT,6.5,2.0,69.42,"Coding Club, Entrepreneurship Cell, Literary Society","Data Science, Machine Learning",0,Unknown,1.0,Software,8.28,Startup,6.09,7.29,6.37,4.11,8.93,5.93,7.56,5.75,2,3
18.0,Female,CSE,7.1,0.0,95.78,"Robotics, Sports Club, Entrepreneurship Cell","SQL, C++",0,Unknown,0.0,Unknown,0.0,Unknown,7.51,6.8,6.09,7.97,6.76,7.1,7.55,7.04,2,3
22.0,Male,IT,6.43,0.0,64.0,"Robotics, Cultural Club","C++, Python, Web Development, SQL, Java",1,Software,0.0,Unknown,0.0,Unknown,7.76,5.89,6.14,7.79,7.63,4.75,4.54,6.92,5,2
20.0,Male,MECH,7.63,1.0,72.86,"Cultural Club, Robotics, Coding Club","C++, Machine Learning, Java, Web Development, Python",0,Unknown,1.0,Research,3.33,Research,8.85,7.6,8.62,7.49,8.52,7.37,7.73,4.87,5,3
20.0,Male,CSE,6.24,1.0,86.03,"Literary Society, Entrepreneurship Cell","Python, Java, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,5.61,6.52,6.86,5.31,7.71,6.77,5.61,5.55,3,2
19.0,Female,IT,6.76,1.0,82.48,"Coding Club, Robotics, Literary Society","SQL, C++, Data Science, Python, Machine Learning",0,Unknown,1.0,Core Engineering,3.1,Job,6.23,5.87,7.31,5.73,6.59,6.0,7.55,8.8,5,3
22.0,Female,IT,7.36,2.0,96.83,"Cultural Club, Sports Club, Entrepreneurship Cell","Web Development, Machine Learning, C++, Data Science, SQL",0,Unknown,0.0,Unknown,0.0,Unknown,6.21,7.47,8.88,8.35,8.59,6.49,6.01,6.87,5,3
19.0,Female,IT,7.45,0.0,64.08,Entrepreneurship Cell,"SQL, Web Development, Machine Learning",1,Software,0.0,Unknown,0.0,Unknown,6.62,8.6,7.75,8.41,7.35,7.41,6.88,6.56,3,1
19.0,Male,EEE,7.09,1.0,69.07,"Sports Club, Literary Society, Coding Club","SQL, Java",1,Research,1.0,Hardware,12.64,Startup,8.54,5.42,6.86,8.41,7.4,6.51,5.45,8.15,2,3
22.0,Female,MECH,7.02,0.0,94.42,Sports Club,"Machine Learning, SQL",1,Core Engineering,1.0,Consulting,11.05,Research,7.27,6.38,8.81,7.4,6.4,7.57,7.09,5.28,2,1
21.0,Male,EEE,6.96,0.0,73.54,Coding Club,"SQL, Web Development",0,Unknown,0.0,Unknown,0.0,Unknown,5.83,6.62,6.53,7.8,7.07,9.55,4.99,7.31,2,1
